Review_Text,Satisfied
Work well and were very inexpensive. More for casual listening than for those looking for high end type features.,True
"I didn't even want to give this movie 1 star. I reccomend that all of you avoid this movie like the plague. I hope every actor in this film never gets to star in another film. This film is a pathetic recreation one of my favorite films ""Big Deal on Madonna St."" Not one moment ""Weclome to Collingwood"" was pleasant to me. Why? Cause everything about it was poorly excecuted and cheap. The worst part of all of it was poor delivery of the jokes in the film. I didn't even laugh once.Watching this film was like watching a street vendor sell fake Gucci bags and Bolex watches.",False
"This item is very easy to use right out of the box. Directions are easy to follow and once plugged in to a fairly good, non-static fm station produces great Ipod songs out of the cars speaker system.Price was reasonable and in the same range as other FM transmitters. The Kensington name stands for quality which is exhibited in this product.",True
"As others have noted, this printer is ridiculously fast. Even when it's hibernating in sleep mode, it only takes about 10 seconds for it to wake up, and start printing.It's an extremely reliable workhorse- I've printed at least 20-30,000 pages to mine without a single paper jam. All I do is refill it with paper, and the occasional printer cartridge.Only downside- no duplexing on this particular model. I have to take the paper out, reverse it, rotate it, then put it back in.",True
"Classic Kalman. A fun, energetic, creative, and quirky snapshot of Grand Central Station. She conveys the hubbub and excitement of a living, bustling landmark.",True
Only criticism is that the card is specific to Olympus and a pain to find. Once found it works fine. But then again a card either works fine or not at all.,True
Made a huge difference. Adding RAM is the least expensive way to upgrade an older machine.,True
"I was expecting more music and less talking. I had heard a portion of one of the songs on a answering machine and this prompted me to purchase the CD. After a fruitless search for some salvageable music tracts, I gave the CD to someone in more of a need of a sermon.",False
"Seemed like it was gonna be good. I wanted it to be good. Once the movie started, I kept hoping it would get better - and it never did. Got me squirming in my seat. Can't really recommend it to anyone. Sorry.",False
"This movie is done in very poor taste. I laughed throughout the movie. The only thing that was a shock, was the price that my friend paid for it. There was only one scene worth the price, and that was where the little boy runs towards his mom, and then jumps up as her dead husband. This is the only Shock in the movie. If you want a good suspense, I reccommend an Alfred Hitchcock film. This movie is horrible.",False
"RETURN TO PARADISE is top notch! the sound quality is tight and crisp,and the concert footage makes you feel like your a part of the show. I've heard several STYX shows through the years, and RETURN TO PARADISE has got to be the best yet. this is not a ""geezers tour"" by any stretch of the imagination! the music is heavy, and the vocals & instrumentation is AWESOME! If you love STYX, you gotta see this concert.",True
Wow! This game is great. Forget what the detractors are saying. You get to kill people that aren't Christians and then pray your guilt away. Just like in real life! I can't wait for the Pat Robertson Pray Pray Revolution game next!,False
"""Encourages the skin's DNA repair mechanism to self-correct"" - I have seen no evidence to prove this. The producers should have to undertake rigorous peer reviewed and properly controlled clinical trials before they can make such claims. Just use SPF 30 - it will protect you 100 times better than they claim their product does. Check their website, their is only highly objective conclusions drawn from their supposedly scientific data, which still have very small differences from pre-treatment (eg number of fine lines/mm reduce from 0.52 to 0.47 over 4 weeks - barely any difference and you could get the same thing from just using a moisturiser). Don't waste your money on unproven scientific gobble-de-gook!",False
"I recently moved and wanted to upgrade my thermostat to a programmable model. I just have a mili-volt system wall heater and didn't need much advanced functionality, so I picked up this unit based on all the great reviews.Well so far it has worked great, as advertised! It's only been a month, but I'm happy with its functionality so far.The only reason I give it four stars instead of five is that it feels a little flimsy: it moves around a little bit when I push the buttons, especially the temp Up and Down buttons, which are located on the top-right corner of the unit. This is probably because it's held on to the wall with only two screws, in the center of the unit, and it's not completely flat in the back (for style purposes). In this regard, I guess you get what you pay for.But as for function, I couldn't be happier! I appreciate the IndiGlo display, too.",True
"Obviously these DVD's had been used at a rental store so several are scratched and don't work. They will either freeze or jus stop. I tried cleaning them and used another DVD player, I own a Bose Lifestyle system so it plays almost any DVD Netlfix has, but they still didn't work. Best to buy them new. This mini series is excellent and every DVD in the progression of the story is better than the last.",False
"Forget the terrible layout, labeling and location of buttons. Forget the fact that the cover won't close if the mic stands are in place. Forget the lack of any type of anti-skip technology. The overall quality of the machine is OK. I had a hard enough time finding a CD player that DID NOT include a radio tuner and my daughter loves to sing so the karaoke is a nice bonus. Sanrio should be ashamed of selling this player WITHOUT an AC adaptor. There is alway a fair amount of ""batteries not included"" at Christmas, but a even your basic $12 CD player includes a AC adaptor. I now have to search the electronics store for a plug that will match so my daughters Cars soundtrack doesn't drain my bank account and continue to fill the landfill with dead batteries.",False
"This is a great story, but a little unbelievable when it comes to the Klone's performance. It had some great laughs in it throughout the book.",True
"The interesting adventure of a young girl exploring writing and immigrating are terrific. The Silver Pencil has it's own unique flavor; strange at first, but then wonderful as you get into it!!!",True
"I read this book during the summer of 2005. I was already a vegetarian, but I quickly became a vegan the day I started reading it. Highly recommended!!!",True
I bought this for my son when he was a newborn. He was not a small baby at 7lbs 13 oz but he fit in his infant carseat with this without any problem. He never had the head bobbing problems that my daughter did when she was in her infant car seat. The only downside I saw to this was that my son was a May baby and he would get a little too warm in the summer with this. I also think that this would be a great thing to have if you weren't going to use an infant seat and just started with a convertible seat. At $20 I think it was a great product.,True
"I bought this book along with The Great Book of Optical Illusions by the same author. The ""Great Book"" was suggested by Amazon as pair for ""More,"" and indeed if you look on Amazon's page for ""More Optical Illusions"" you find that many people bought both books. However, ""More"" is just the last half of the ""Great Book"" so if you buy the ""Great Book"" you don't get any more with ""More."" This is especially galling in view of the text by author Al Seckel, who writes in BOTH books: ""Many books on optical illusions reprint the same examples over and over again, but this is not the case [in this book]."" Amazon's book pages and suggested pairings may be generated by a computer, but this is one case where Amazon should insert a human's touch to make sure its customers understand before purchasing ""More"" that it is simply a partial version of ""Great.""",False
"This book was enjoyable and lighthearted. I LUUUUVVV naked pix of Supreme Court Justices, and the fact that WalMart banned the book for that reason. Way to go, DS!If you like Michael Moore or Al Franken, this book is for you. It would be hard to believe that anyone in America is not familiar with The Daily Show, but this is exactly the type of humor that has won the show Emmy's and plaudits from people and pundits nationwide.And the book is a steal here at Amazon for just over ten bucks! Buy it if you're a liberal elitist like me with a sense of humor!",True
"If you liked the first volume of Cinema Serenade, you will love this one. It features beautiful, lush arrangements and Perlman's always gorgeous playing. This record is also exquisitely engineered and the balance between the Pops and Perlman is perfect. You want this recording.",True
"I have had this drill for 4 months now and it does everything you could ask for in cordless drill. Incredible torque, long battery life, a bit pricey but you get what you pay for. I generally prefer PC tools, but I like this DeWalt. So far I can find no fault in it. Mine has absolutly no runout in the chuck. Isolated problem?",True
"I had to give it 1 star to be able to continue the review but it deserved nothing. This was unreadable. It might be readable by someone who likes to read facts ad nauseum. And I kept reading for a couple of chapters mistakingly thinking that it would somewhow turn into something of interest...no such luck. Don't waste your money like I did. You would get a better perspective of this practice if you read ""The Binding Chair"" by Kathryn Harrison.",False
Customer support is non existent by phone. Linksys intructions lack many important details.Very sorry to see Linksys have such a poor roll-out for a product.,False
"This book reached out to me and said yes, you can. I worshipped it. The reason I didn't give it a 10 is I think Nelson didn't make it girly enough. Not a word about girl gripes like monthly blood, how you can get bored with too much sex, how you yearn for guys and can't get them. He was writing about a girl who is unusually boyish, who keeps the same clique of friends for all 4 years of high school. Sorry, Blake, that's not the way things work. But still, this should serve as a handbook for getting through adolescence. Rock on",True
The pampers diapers are very good and I use it for my twins. But this one star is for Amazon to have increased the price by more than 3 dollars just like that. Also it has been labeled clearance!!! This same diaper is available at SAMS club for 30 dollars!,False
"Not being an RTFOM (Read The F<self-censored>ing Online Manual) kinda guy, I've been digging up a ton of gold information nuggets throughout the book...from simple ""I should've already known that but didn't RTFOM"" keyboard shortcuts to more advanced and ""hey, I never thought of that -- great idea!"" creative topics.The subject matter is explained quite well, accompanied by solid examples. Also, there are a lot of screenshots to substantiate the text, which flows very nicely. The book is fun and easy-reading, as well as informative...my only reason for putting the book down was to free my hands to try the examples. :)Kudos to JohnnyRoy & Iacobus! I like the book; it's definitely a must-read.",True
"The fifth ace for your junior high/high school/college/ student - will help them write better papers faster as they get smarter - because vocabulary is the develop-able skill that elevates the GREAT STUDENTS from the Near Great. And you can't buy IQ or creativity in a book. You learn a lot just browsing it - it's fun to look up the words in a pre-1961 dictionary (when they started dumbing down) - what IS the difference betweeh true/real/honest/factual... or smart/brilliant/intelligent... or funny/witty/comical/jocular/hilarious...you won't need anything else except a pre-1961 dictionary to go along with this on your reference shelf! I find the paperback pages heftier and sturdier than the hardcover and more able to withstand the frequent use this will get. That's my only criticism - I wish Rodale would make a sturdier hardcover, never mind the bulk or cost - I'd pay a pretty penny for a sturdy hardcover, even leatherbound collectible.",True
"Let's see, Acclaim promised a slew of improvements, but the only thing I found that was improved was the pass-catching system. The defense only got worse. Power-backs lowering their shoulders works seldomly. It STILL takes players around 30 seconds to cross the field. Pass releases sometimes force your QB to stand still and get hit before they throw. Rosters are still an abomination. I think the people that said this year's game would get better made their mothers cry.",False
"Don't Bother.The Eight was good, I expected much more from the author.Every lunatic fringe gets woven into this ugly tapestry.",False
"I don't like gadgets, particularly electrical kitchen gadgets.Somehow the thought of using an electrical can opener rather than a mechanical one strikes me as idiotic. For that reason, I suffered with a Metrokane mechanical juicer for a long time. It was a pain to use, a pain to clean, was not very efficient, and shed little particles of aluminum. I then got a Braun MPZ22. The Braun is marvelous, much cheaper, more efficient and easier to clean; 15 seconds under a running faucet immediately after you have used it is all it needs.Buy the Braun instead!!",False
"I have a teenager daughter, and for all of you also have one, you know the frustrations that come along with being a parent. This has helped me greatly in better understanding what goes on in a teen-age girl's mind. Before, I might as well have tried to jump for the moon to touch it! You will find this lacking if you have that special knack for connecting with your children, for all others though... Many of the kids out there are just like the ones described in this book, and that's frightening. It's a good thing for us parents that we have books like these to turn to.",True
"No Place That Far is the best song that I have ever heard. The first time I heard it, my girlfriend and I felt that God touched both of our hearts and from that moment on, I've never felt a greater love. There is no love that can equal what we have and needless to say, ""No Place That Far"" is our song. It generated the turning point of our relationship, and further strengthened the unbelievable love between I and my future wife. I love you KBF, only 5 years!!!!!",True
"Terrific phone for business folks on the go. All the connectivity and apps you need in one hand. let me take that back. you actually do need 2 hands for perfect performance. That is the only thing I do miss. But am willing to sacrifice due to the great display.Was lost in Jersey last week, connected to internet, found directions and phone to the location, made the call and then was able to jot down notes.Hopefully with Cingular trying to acquire ATT it will speed up the improvement of the GSM service coverage. As you all know ATT is spotty, when the coverage is good it is good when it ain't it is horrible.Would recommend this phone to anyone who wants to eliminate their PDA, synch with outlook, and access email/internet while on the go.Would have been 5 stars if ATT service was better. But let's admit it, they all stink.",True
I didn't quite like this as much as the other Shrek movies. It seemed rushed or lacking in something. However I still love Shrek and the movie is funny. Once again it's a nice family movie.,True
"As a first grade teacher and the parent of a seven year old, I find this entire series quite horrible! I know that the school in the book is supposed to be wacky, but I dislike characters in children's books that claim to hate school. I hate the overuse of the word ""dumb"" as well as all the bathroom humor. Of course my son loves it for those very same reasons. I just don't think it's necessary to include that stuff in children's literature. There are plenty of great kid's books out there - I'm encouraging my son to read those instead. also, the characters are mean to each other and there's a lot of teasing that goes on - aren't we all working really hard to make sure that stuff doesn't happen to our kids? Give me the Magic Tree House any day!",False
I am a long time Social Distortion fan. The Mike Ness solo albums are a long way from being half as good as any SD album. I pray SD makes a come back. Mikes career depends on it.,False
"..also, probably for aolder kids, closer to 3. my daughter is 18months old and gets scared watching this video. she is not scared of her potty or her potty books, so it must be the video.",False
"I found this celtic artist very enjoyable. The entire album was very good, however, when ""Who Will Comfort Me"" began, it ensured that this artist would become one of my favorites.",True
"A modern day curmudgeon. A doctor who hates everyone, everything, everywhere and all the time (but with class)! Funniest show since ""All in the Family"".",True
"My Nokia 3220 phone is a huge letdown in functionality. First, I bought it for the camera. The camera does not allow me to send pictures. Or my settings, that came with the phone are not sufficient. This is one of the best reasons to have a camera phone. The 2nd unique feature that I was so excited about was the FM radio function. My phone does not have that capability either. Even after sending one back and receiving a brand new phone (exact model as first), no FM function. Now I don't have options but to contact Nokia direct, which I don't think I should have to do with a brand new phone. So I am not impressed with this model and do not recommend it. I was a huge Nokia fan until this phone.",False
"LOOK, I love Beyonc'e and thought she could do no wrong-I was living in deception.The beats on this album are really great,she dosn't sound great, but she dosn't sound too bad either. What the hell happened??? The album was SUCH a dissapointment!!! I really regret buying this-if she really only spent 3 weeks working on this then I think she is a tad disrespectfull to the fans. When people say things like ""she could sing the newspaper to me and Id love it!!!"" they don't really mean it. B obviously thinks that she is so good that she don't need to strive for greatness and masses will still buy the damn thing! Well miss B...You go right ahead and keep thinkin you've got it like that...but I'm gon get my refund-do ya feel me?",False
"Expensive product that did not do what it described. The tape came off my kitchen floors the same day, so i figured it was not meant for tiles, but they came off the wood just as quickly. Very, Very disappointed with this product, especially because of the quantity i purchased. In this difficult economic times, it is very painful to purchase something to do a job and have to not get your money's worth.",False
"First off this helmet is enormous, even in a medium. It is the right size for my head and fits ok but I might as well flip it upside down because is sits on the top of my head and doesn't really go on or around it. There is so much padding inside it that it does not even slide halfway down your head. Obviously a knock off with the materials used. I don't understand why there are so many good reviews! The chrome looks nice but it's so easily corrupted that I scratched it with my fingernails trying to get the stickers off of it. I can understand that in order for it to be DOT approved that it should include a lot of padding but the only way this helmet would be safe is if you fell straight down from the sky onto your head. I am definitely returning this helmet despite having to pay for shipping both ways. I will up my rating review if the refund goes smoothly.",False
"I recently purchased this amp and i was amazed how it sounded.This amp has distation,reverb,bass,treble,and many more settings.This amp is great for jamming to AC/DC,Def leppard,and most other hard rock/ metal bands.This amp is also great fot jamming to soft rock and even country.It is also great for playing at gigs.I would strongly reccomend this amp to anybody who is looking to upgrade to a larger amp.",True
"I have always liked this book, with its vast international canvas and 'fin de siecle' feel. It was the only one HS Bhabra published under his own name, but fans may like to try the thrillers he wrote as A M KABAL too.",True
"The ""Winning Paintball"" video is really great for people that are just getting in to the sport and wanting to know more about it.",True
"This hood is bundled with the canon 24-70mm f/2.8L lens. The only reason to purchase it by itself is if you bought a used lens that did not come with a hood or you're replacing a missing/damaged hood. As with most things made by Canon for their excellent line of digital SLRs, this product is very well made, albeit a tad expensive. The hood blocks direct sunlight admirably and the felt material inside diffuses any remaining bounce light. The only problem I've found in using it is that the end of the 24-70 f/2.8L lens telescopes out, thus reducing the hood's effectiveness for wide angle shots. Fully extended at 24mm, the hood offers the 24-70mm f/2.8L lens less than 1 inch of cover on the sides. This is not a problem with the hood itself, but it does appear to be a minor design oversight in the lens. Despite this single drawback it's an excellent product.",True
"This book is very elementary. The 'Good Deals' represented here are not more than most informed 'seniors' are already aware of, like National Parks discounts, AARP discounts, AAA discounts, etc. Not worth the money or the effort to read it.",False
A light weight reminder of important things a growing daughter needs to see in and feel from her Dad.,False
"This is definitely a humorous , visual rendition of the tales of abunuwasi. I recommend it to anyone interested in African folk tales or specifically Kiswahili culture and folklore. I hope there will be more versions of Abunuwasi .",True
"I'm not even a Shania fan, but I figured that because she's such a superstar now I ought to own at least one of her albums. Luckily, this greatest hits came out just in time. So, if you have to own one, this is the one to get, because it does have most of her big hits and it does span her entire recording career thus far. It's an interesting listen.",True
"This movie is okay, but kind of gets boring after a while. It's about a bunch of kids who like playing baseball, and they make fun of the new kid dork. But later they give him a chance, and become his friend. The acting is good and there are a lot of funny scenes. The ending is the best part to watch, because the kids are struggling to help the new kid get back a valuable baseball.This movie is worth renting for any baseball fan. It's also very funny too.",False
My daughter was so excited for this costume. It came just in time for her school party. However the boot covers and the wig were way to small. (I think the wig would fit an infant-maybe!!) My daughter is a small 9 year old(wears size 7 in jeans) So I thought 8-10 size would fit. It left her in tears!,False
"I thought I had reviewed this item, but received a request from Amazon today to review. Service was excellent as product arrived promptly, within a week's time. The purse has obvious non-leather trim, but is nice and does the job. The included holster, suitable for a very small handgun, is too small for a Walther P-22, but the pistol fits well in the concealed area without use of the holster. A .38 snub nose also fits well without use of the included holster, which really isn't needed. Looks like a regular handbag, and does the job it was designed to do. Nice handbag for the price.",True
Tuscany Classics is the perfect name for this lovely set of Martini stems. They are sleek and balanced and a treat to serve with. My glasses all arrived in perfect condition. Each stem was individually wrapped and than placed in a secure box.,True
"A bit disappointed with this purchase. I was expecting much more of a soft/plush pad, but what i got was no more than a slightly cushioned cover (I could still feel the diamond pattern of my mattress through it). The stitching was nice, and it did fit well over all corners, doesn't slip out of place.",True
"This book was required for my FamMed clerkship. I like the general format and flow of it, but it doesn't provide much in the way of strong clinical guidelines ""rules of thumb"" that you need to make decisions in the real world; memorizing the endless epi / study data presented is useless.Fatal Flaw: This is the FIFTH edition of this book. (If I understand that correctly, it means it has been re-edited and re-printed 5 times.) The number of typos is absurd and unacceptable. One or two is understandable, but after a while, you start to get the feeling that no one really cared enough about this book to bother with proof reading it. Spelling errors are annoying. The WORST is when they use an abbreviation(eg ATFL) and define it as one thing (anterior talofibular ligament) and then use it to mean other things a few pages later (anterior tibiofibular ligament...fyi, these are not the same ligaments...) SO ANNOYING!",False
"First of all, let me thank the two great authors on behalf of each and every Indian for giving us such a wonderful creation. As according to the authors words in the preface section, I also strongly feel that the book will surely be a source for igniting the minds of young people like us.I ought to make a special mention on the chapter on 'Realizing the Vision' wherein the authors have explained in depth about the future actions for every section of our society.This book is a must for each and every Indian who wishes to live in a better, well-developed, prosperous India.",True
"Automatic backups work great. System restore (to new drive) does not work at all. I have Win 2K Pro, SP2 installed on 10 GByte IDE Maxtor. Drive is almost full, due to many applications. Used Ghost 9.0 to create an image of the 10 GByte Maxtor (MAX). Been trying to restore to a new drive, a 30 GByte Western Digital (WDC). Have made more than 3 backup images. Have tried to retore images to the 30 GByte WDC 6-7 times. Used different settings and tweaks. It won't work. WDC drive always crashes. Windows blue screen of death. Most frequent error is ""autocheck not found"". Live-update (Symantec online app maintenance utility) is useless. Tech support does not exist...unless you pay by the minute. I would recommend using freeware or shareware before buying this product. If you disagree, feel free to spend 40-60 hours of your own time understanding the users manual (almost NO technical content.)",False
"...But an absurd DVD. As virtually everyone else has said, the Cartoon Network really needs to put out full seasons. People across all demographics love this show! It is patently ridiculous to sell the show piecemeal. I hope someone in a position to do something about this reads this review!",False
"If you aren't quite up to the level of beginner, this books is for you. The author added a few hundred pages of fluff so that the book would be thick. Other than lack of content the book was well written and would work well in Grade School as a introductory programming book",False
The leather quality is really cheap and it smells. I had to return it. Ok item for the price but would not recommend.,False
"This tome is for Alan Moore completists only. This certainly pales in comparison to "" V for Vendetta"", "" From Hell"" and "" The Watchmen"". There isn't much in the way of character development, though Moore did take the liberty of providing an interesting origin for the Joker. The interplay between Batman and the Joker is rushed and not well thought out. Certainly one of the worst works of Alan Moore. If you are interested in Batman look towards Arkham Asylum and The Dark Knight Returns. The ""Killing Joke"" is lame.",False
It's your average soundtrack designed to sell. It's got everything you'd want. The best tracks are Boss of me (which rules) and the Dust Brothers. They Might be Giants' Older is not bad either but it sounds too much like a demo track. I just wish they had some of that incidental music featured on the show. That's some great stuff!,True
The product arrived within 4 days of ordering it. The install is relatively easy except for the passenger side as the instruction manual does not clearly state how to mount it over the exhaust. There are videos available on the net but not too clear. My model had a couple of rubber clamps which allowed me to slide it over and get the receiver base under it and then slide it back so the bolts can be attached to both the exhaust bracket and the receiver. I am not a very experienced technician but it was done within 2 hours and needed an extra hand to hold the receiver while I lined up the holes and put in the bolts. The finished product feels very sturdy and solid and does not jut out of the car but ends pretty much where the bumper ends. This is not a product which will blend with the car as it sits about an inch below the bumper and is clearly visible.,True
The game is very good. I played the Japenese verson. The graphics wre not the best. I have seen better. Maybe because it was the Japenese version. Don't know.,False
"We love Christmas movies and watch them many times. We were excited to get this since it had a ""feel good"" kind of review. Although the movie has it's Laugh out Loud moments, they were few and far between. It is an ever loved National Lampoon's Christmas vacation ""wannabe"". There is no chemistry between the characters and no warmth about this movie at all. Although it was watchable, it is not going to become a Christmas favorite. I doubt we will watch it again. If I had rented it first, I would not have bought it.",False
"I enjoyed this book because many of the monologues were well written, and allow the actor to play with the character. The comedic ones were very funny. Unfortunately it doesn't mention from where these monologues were taken or who wrote them. It might have been in the back of the book, I only took a quick read at it, but I wish it would be included in the pages with the monologues. Nonetheless, the monologues were great. I laughed out loud in the book store when I read them. And the dramatic ones were exactly that... dramatic, which allows for some good ol actin'. Good Buy!",True
"You know how bored I am with mediocre music makers with crappy poet-whore lyrics?very.Trail of Dead is not that. Trail of Dead write great epic rock tunes. Prog mixed with metal, a little emo and some humor, and good goddamn lyrics. Songs are catchy - and better yet get catchier. My barometer of a good album is if it grows on me. This is a grower. Buy it. Bum out your girlfriend by going ""indie."" It's a great album and a great live band, who at least sound like they're playing music cuz they need to. Not cuz they're hoping to make a buck. (And there ain't nothing wring with trying to make a buck. Just don't make art to make money. Make art cuz you have something to say. The money will come if yr any good.)",True
"Yes, this movie is very showy, flashy and stylized in its photography - but like 'Crouching Tiger, Hidden Dragon' this film also ultimately wallows in romance, death, violence and tragedy. just a real downer.After watching this you may need to watch the 'White Dragon' (a rare romantic comedy - asian martial arts movie with a happy ending). this movie stars Cecilia Cheung - who i prefer than Ziyi Zhang, though both are good. Francis Ng is also very good in 'White Dragon'.peace out & cheers!-CrowTurtle",False
This game does not hold up the voice acting is horrid. The graphics are crap ! And the story is just not interistting. Good for a good cheap thrill nothing else,False
"I didnt waste my money going to see this at the show.Knowing it would be the tripe it really is thank god i hada free rental are i be kicking my self in the arse. This isso lame I won't even bother talking about it insted i willname some ""REAL ACTION"" flicks with an actual story and notjust a bigger budget sequeal to speed. Try Hard Boiled,The KillerA better tomarrow 1 & 2 John Woo works of art before doingAmerican movies. Heat, Ronin, All of Tarantino's works and Leon you know movies that are closer to reality then anything else and don't have to have music in every scene to make up for crappy dialogue so if you want real action check em out but if your another teeny stick to your mindless dribble.",False
"I read it cover to cover. Thoroughly enjoyed it. I would recommend it to everyone getting into the ""business"" as they call it.",True
"I'm not a really small person (5'4"", 120 pounds) and the band is too big for my arm. I tried to pull the band all the way around the iPod, but that didn't work either. This was a giant waste of money. Probably good for a guy, but not good (or adaptable) for someone with smaller arms.",False
One of my first tapes was his fairy way back in the 80's. I just started buying his Cd's and did not have this one. Lovely music can not go wrong with his music.,True
The binding was somewhat loose on the book and the corners were very worn. It did however arrive on time and contains minimal marks inside.,True
"This is the first time I have ever written a review for anything but this book compelled me to because it has helpd me so much. It is beautifully and simply written about how to deal with life on a daily basis whether you are happy, sad, indifferent. But is especially useful if you're going through a hard time. I am a Yoga Instructor and use this book more than anything else for meditations. Nothing has more common sense screaming out of it! I read it over and over and every time I get something new out of it. I recommend it to everyone!",True
"The mouse doesn't work too well, but the bigger problem is the USB receiver which I have to prop into a certain position or it won't work at all. Avoid this.",False
"I first read China Gate in 1983, and was taken by the scope of a time and place that was ignored during the Vietnam War. Arnold, as an expatriate dependent going to high school in Taiwan, captures a good deal of the street life and culture I knew at that time (1963) stationed at Linkou. While the story is a fast-paced action work, it also reveals a scary side of ""Americans in exile"" that Statesiders wouldn't recognize. Characters are well-developed, although the pidgin English is somewhat forced. I find myself re-reading China Gate every few years, remembering ten-cent drinks, American-style clubs now forgotten, and bargirls--ah, the bargirls. Thank you, Mr. Arnold.",False
"Very few products prompt me to write a review but this one did. This book is a very sweet tale that my daughter loves.It is a great book for all children, and especially those of Russian ancestry.",True
"I found this to be a very helpful list of tricks and tips for the PR trade. The author presents some great observations in a funny, but informative style that keeps you glued to the page.",True
"Turtledove's alternative history, based on the premise that the Spanish Armada managed to conquer England in 15888, is a treat for anyone who loves Shakespeare. His grasp of historical minutiae, of Elizabethan language, of Shakespeare's (and Lope de Vega's) work, and of human nature makes this novel entertaining beyond even my dreams. Unlike some of Turtledove's novels, in which his characters are chatty to the point of becoming trivial, Ruled Brittania has a driving discipline that keeps a remarkably complex plot and cast of characters in constant forward motion to a climax that is not a foregone conclusion. This is the best of his books that I've read so far.",True
"This book is a fun one to read as a family. I have read this book to my 5 year-old daughter and my 18-month old loves to listen and look at the pictures. The stories on each page are good for the early school years and they can be read all at once or one story at a time. (There are 26 stories about different things that start with each letter of the alphabet and ""What Good"" those things are.) We also enjoyed the illustrations - each one captures the imagination and brings the reader (or listener) into the story. We will be ordering more copies of this book for friends for Christmas!",True
"This is a very nice tripod, is strong, elegant and cool, I love it, but the only trouble that I find it, it is that this cool gadget does not have a detail list of compatible sony cameras, I mean I am an owner of 2 sony cybershot camera`s, the W80 and H2 and I am not able to use the remote control with my cameras, only because Sony do not give us that information",True
"THIS WAS A VERY FASCINATING READ. GREAT CHARACTERS. WONDERFUL STORY LINE. IT'S ONE OF MY FAVORITES. I THOUGHT THE NAME WAS VER APPROPRIATE, EVEN.",True
I tried it on 5 Blu Ray players and it did not work (both discs).There was sound but no picture.I returned it to Amazon.com. This came from an independant supplierthrough Amazon.,False
"This is a cheap lightweight imitation of the Rolodex product, and appears to have nothing to do with Rolodex.If you have ever handled the genuine product when you order this one then you will be, like myself, disappointed when you recieve this item.For the record, on the bottom of the plastic molding of this item the name ""Newell Office Products, Inc. Maddison, WI 53716"" and ""Made in China"".This is consistent with and reinforces the evidence that this has nothing to do with ""Rolodex"". The only connection is that it is an obvious copy of the original Rolodex.This is misrepresentation.Rolodex Image Paper Clip Dispenser (15891)",False
"I highly recommened upgrading from the Polar T31 or T61 transmitter to the Wearlink. It feels more like a piece of clothing than the older rubber type straps. Plus, it has a replaceable battery. That alone will save you money in the long run, since the T31 and T61 batteries are not replaceable. The Wearlink feels great and works like a charm!",True
I've been buying Weekender Trader shorts for almost 20 years and still wear the first pair purchased in Hawaii. I started recently buying additional colors online. I've found that other brands purchased locally rip. Weekender Trader shorts are the ideal length and by far the highest quality shorts I've ever purchased.,True
i'm ordering two this time so i never have to be without it... and my girls (18 and 24) love it too. I always use it with the brush on and a round curling brush in my other hand.,True
"Too bad it's out of print, but I've read that the author intends to update and reprint a new edition. Based on this edition, it should be worth getting. This edition covers fallacies and when to ignore them, pressing plans, and variations of the Mariner's Star, as well as basics on ironing (or rather pressing instead of ironing).",True
"Basically, no bass. Music (even cuts which had no bass component) sounded just plain wrong. If you don't care about sound quality at all, then, yeah -- they work. Otherwise: avoid.",False
"First, take a bright, funny [homosexual] of a gal driving down across the Mason-Dixon Line, add a dash of danger & a pinch of passion...stir smoothly and prepare to be awake tonight enjoying a can't-put-down tale of mystery & more than a bit of madness. It may prove that ""no good deed goes unpunished"", but it left me wanting more of Jo's adventures & mysteries. Please, Anne-do it again soon?",True
"The plot was on maximum overdrive, but the action is what makes the movie worth your time. ""The Matrix Reloaded"" brings back the human forces to fight the machines in defense of the last city in the world, the city Zion. Neo (Keanu Reeves) wears black pajamas and can fly around like Superman. Why didn't he just fly away from all of those agents in the first place? You would think ""The One"" would be smarter than that. Of course I'm smarter than that. Morpheus (Laurence Fishburne) is in the best part of the movie where a chase goes onto a freeway and causes mass destruction. Even though his car was shot up, the windows kept breaking in every shot. Super glass. When he gets out of the car, he pulls out a sword and rids a couple of ugly twins with filthy dreadlocks. The creator of the Matrix should've been Will Ferrell. It would've been enthralling. And what was the point of the whole 'party' sequence in Zion? More Monica Belluci would've been better too.",True
THE HONDA I GOT WORKED FOR 20 MINS AND THEY WILL NOT REFUND YOUR MONEY OR GIVE YOU CREDIT SO DONT BUY ONE THEY DONT WORK 200.00 GONE FOR JUKE.,False
"i never watch friends, it is a piece of crap, not funny, not original and the only reason i'm writing here is an outlet to get my opinions out. I'm glad it's off the air, it's such a dog turd, if you want see what a real sitcom is supposed to be, watch a rerun of Seinfeld.",False
"The beatles produced a dark,magical album that was a getting-off point for them",True
I just loved this book! It's wonderful. A perfect blend of action and romance. How their happily ever after came was so original.,True
Very happy with these ear phones. Sound is great and I could not be happier. Great value as I have tried others for more money and these are the best by far. Thank you.,True
A true sleeper... if you missed this show you slept on this one... one of the sneakest comedies on TV... Its unbelievable how FOX got away with all the politically incorrect comments....definetly one of my favorite shows..can't believe no one picked up on this show.. can't wait for season 2 to come on DVD...get the DVD and watch it you will see what I've seen...,True
"I cannot understand peoples' obsession with this book and its protagonist, Holden Caulfield. Holden is a sniveling, spoiled brat, and I suspect the author's idolized self-portrait.",False
